category_id,category,month,rank,series_id,name,units,price,link,image_url,series_url
6,混动增程,2026-05,39,7730,智界R7,422,24.98-31.98万,https://www.autohome.com.cn/7730/#pvareaid=6861512,public/autohome_energy/all/images/6/39_38_智界R7.png,https://www.autohome.com.cn/7730/#pvareaid=6861512
6,混动增程,2026-05,40,6910,理想L8,421,32.18-37.98万,https://www.autohome.com.cn/6910/#pvareaid=6861512,public/autohome_energy/all/images/6/40_39_理想L8.png,https://www.autohome.com.cn/6910/#pvareaid=6861512
6,混动增程,2026-05,41,7979,深蓝S09,366,23.99-30.99万,https://www.autohome.com.cn/7979/#pvareaid=6861512,public/autohome_energy/all/images/6/41_40_深蓝S09.png,https://www.autohome.com.cn/7979/#pvareaid=6861512
6,混动增程,2026-05,42,7740,深蓝S05,288,11.99-14.99万,https://www.autohome.com.cn/7740/#pvareaid=6861512,public/autohome_energy/all/images/6/42_41_深蓝S05.png,https://www.autohome.com.cn/7740/#pvareaid=6861512
6,混动增程,2026-05,43,7327,极狐 阿尔法S5,266,10.48-17.78万,https://www.autohome.com.cn/7327/#pvareaid=6861512,public/autohome_energy/all/images/6/43_42_极狐_阿尔法S5.png,https://www.autohome.com.cn/7327/#pvareaid=6861512
6,混动增程,2026-05,44,7035,星纪元 ES,259,15.28-29.99万,https://www.autohome.com.cn/7035/#pvareaid=6861512,public/autohome_energy/all/images/6/44_43_星纪元_ES.png,https://www.autohome.com.cn/7035/#pvareaid=6861512
6,混动增程,2026-05,45,8544,博越REV,227,11.39-12.69万,https://www.autohome.com.cn/8544/#pvareaid=6861512,public/autohome_energy/all/images/6/45_44_博越REV.png,https://www.autohome.com.cn/8544/#pvareaid=6861512
6,混动增程,2026-05,46,8436,银河V900,221,29.98-36.98万,https://www.autohome.com.cn/8436/#pvareaid=6861512,public/autohome_energy/all/images/6/46_45_银河V900.png,https://www.autohome.com.cn/8436/#pvareaid=6861512
6,混动增程,2026-05,47,6388,问界M5,151,22.98-24.98万,https://www.autohome.com.cn/6388/#pvareaid=6861512,public/autohome_energy/all/images/6/47_46_问界M5.png,https://www.autohome.com.cn/6388/#pvareaid=6861512
6,混动增程,2026-05,48,7003,仰望U8,123,100.80万,https://www.autohome.com.cn/7003/#pvareaid=6861512,public/autohome_energy/all/images/6/48_47_仰望U8.png,https://www.autohome.com.cn/7003/#pvareaid=6861512
6,混动增程,2026-05,49,8266,仰望U8 L,110,128.00-130.00万,https://www.autohome.com.cn/8266/#pvareaid=6861512,public/autohome_energy/all/images/6/49_48_仰望U8_L.png,https://www.autohome.com.cn/8266/#pvareaid=6861512
6,混动增程,2026-05,50,7398,eπ007,102,11.59-17.99万,https://www.autohome.com.cn/7398/#pvareaid=6861512,public/autohome_energy/all/images/6/50_49_eπ007.png,https://www.autohome.com.cn/7398/#pvareaid=6861512
